 4152.1475 | 08740.9592 | 8 | 219.977349 | 359.011151 
 4152.1496 | 08740.9605 | 8 | 219.976213 | 359.013558 
 4152.1478 | 08740.9561 | 8 | 219.980012 | 359.011516 
 4152.1463 | 08740.9557 | 8 | 219.980369 | 359.009793 
 4152.1446 | 08740.9537 | 8 | 219.982103 | 359.007851 
 4152.1460 | 08740.9531 | 8 | 219.982607 | 359.009465 
 4152.1472 | 08740.9533 | 8 | 219.982424 | 359.010844 
 4152.1461 | 08740.9542 | 8 | 219.981660 | 359.009573 
 4152.1451 | 08740.9579 | 8 | 219.978488 | 359.008399 
 4152.1545 | 08740.9598 | 8 | 219.976772 | 359.019199 
 4152.1542 | 08740.9597 | 8 | 219.976861 | 359.018854 
 4152.1530 | 08740.9588 | 8 | 219.977645 | 359.017480 
 4152.1523 | 08740.9587 | 8 | 219.977737 | 359.016675 
 4152.1520 | 08740.9587 | 8 | 219.977740 | 359.016330 
 4152.1515 | 08740.9592 | 8 | 219.977314 | 359.015752 
 4152.1477 | 08740.9584 | 8 | 219.978035 | 359.011386 
 4152.1466 | 08740.9594 | 8 | 219.977185 | 359.010114 
 4152.1450 | 08740.9609 | 8 | 219.975909 | 359.008264 
 4152.1442 | 08740.9612 | 8 | 219.975658 | 359.007342 
 4152.1438 | 08740.9607 | 8 | 219.976092 | 359.006885 
 4152.1481 | 08740.9624 | 8 | 219.974593 | 359.011820 
 4152.1478 | 08740.9630 | 8 | 219.974079 | 359.011471 
 4152.1480 | 08740.9633 | 8 | 219.973820 | 359.011699 
 4152.1484 | 08740.9621 | 8 | 219.974848 | 359.012167 
 4152.1486 | 08740.9623 | 8 | 219.974674 | 359.012396 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1532 | 08740.9620 | 8 | 219.974892 | 359.017689 
 4152.1484 | 08740.9881 | 8 | 219.952494 | 359.011998 
 4152.1481 | 08740.9941 | 8 | 219.947338 | 359.011614 
 4152.1470 | 08740.9974 | 8 | 219.944511 | 359.010327 
 4152.1466 | 08740.9998 | 8 | 219.942451 | 359.009851 
 4152.1468 | 08741.0014 | 8 | 219.941073 | 359.010071 
 4152.1400 | 08741.0270 | 8 | 219.919123 | 359.002082 
 4152.1226 | 08741.0623 | 8 | 219.888924 | 358.981838 
 4152.1227 | 08741.0652 | 8 | 219.886430 | 358.981935 
 4152.1235 | 08741.0673 | 8 | 219.884618 | 358.982841 
 4152.1246 | 08741.0688 | 8 | 219.883318 | 358.984097 
 4152.1312 | 08741.0517 | 8 | 219.897963 | 358.991800 
 4152.1344 | 08741.0407 | 8 | 219.907393 | 358.995552 
 4152.1707 | 08740.9718 | 8 | 219.966314 | 359.037754 
 4152.1708 | 08740.9723 | 8 | 219.965883 | 359.037866 
 4152.1511 | 08740.9748 | 8 | 219.963905 | 359.015190 
 4152.1506 | 08740.9751 | 8 | 219.963652 | 359.014613 
 4152.1504 | 08740.9761 | 8 | 219.962794 | 359.014376 
 4152.1502 | 08740.9770 | 8 | 219.962022 | 359.014140 
 4152.1500 | 08740.9779 | 8 | 219.961250 | 359.013905 
 4152.1497 | 08740.9789 | 8 | 219.960393 | 359.013553 
 4152.1495 | 08740.9799 | 8 | 219.959535 | 359.013316 
 4152.1492 | 08740.9808 | 8 | 219.958763 | 359.012965 
 4152.1490 | 08740.9817 | 8 | 219.957991 | 359.012730 
 4152.1487 | 08740.9826 | 8 | 219.957220 | 359.012379 
 4152.1485 | 08740.9835 | 8 | 219.956448 | 359.012143 
 4152.1483 | 08740.9844 | 8 | 219.955676 | 359.011907 
 4152.1480 | 08740.9853 | 8 | 219.954905 | 359.011556 
 4152.1469 | 08740.9897 | 8 | 219.951132 | 359.010262 
 4152.1465 | 08740.9916 | 8 | 219.949502 | 359.009789 
 4152.1464 | 08740.9925 | 8 | 219.948729 | 359.009669 
 4152.1464 | 08740.9936 | 8 | 219.947783 | 359.009661 
 4152.1472 | 08740.9951 | 8 | 219.946486 | 359.010572 
 4152.1482 | 08740.9969 | 8 | 219.944930 | 359.011710 
 4152.1481 | 08740.9980 | 8 | 219.943985 | 359.011588 
 4152.1479 | 08740.9992 | 8 | 219.942955 | 359.011350 
 4152.1478 | 08741.0003 | 8 | 219.942010 | 359.011228 
 4152.1477 | 08741.0015 | 8 | 219.940979 | 359.011105 
 4152.1476 | 08741.0026 | 8 | 219.940035 | 359.010983 
 4152.1473 | 08741.0042 | 8 | 219.938662 | 359.010628 
 4152.1473 | 08741.0052 | 8 | 219.937802 | 359.010621 
 4152.1473 | 08741.0059 | 8 | 219.937200 | 359.010617 
 4152.1470 | 08741.0071 | 8 | 219.936171 | 359.010264 
 4152.1469 | 08741.0081 | 8 | 219.935312 | 359.010142 
 4152.1469 | 08741.0091 | 8 | 219.934452 | 359.010136 
 4152.1469 | 08741.0101 | 8 | 219.933592 | 359.010129 
 4152.1465 | 08741.0112 | 8 | 219.932650 | 359.009662 
 4152.1470 | 08741.0124 | 8 | 219.931614 | 359.010229 
 4152.1469 | 08741.0129 | 8 | 219.931185 | 359.010111 
 4152.1468 | 08741.0140 | 8 | 219.930240 | 359.009989 
 4152.1467 | 08741.0146 | 8 | 219.929725 | 359.009870 
 4152.1441 | 08741.0150 | 8 | 219.929404 | 359.006877 
 4152.1462 | 08741.0133 | 8 | 219.930847 | 359.009303 
 4152.1464 | 08741.0122 | 8 | 219.931791 | 359.009540 
 4152.1466 | 08741.0112 | 8 | 219.932649 | 359.009777 
 4152.1467 | 08741.0102 | 8 | 219.933508 | 359.009898 
 4152.1470 | 08741.0083 | 8 | 219.935139 | 359.010256 
 4152.1471 | 08741.0073 | 8 | 219.935998 | 359.010377 
 4152.1470 | 08741.0084 | 8 | 219.935053 | 359.010255 
 4152.1472 | 08741.0088 | 8 | 219.934708 | 359.010483 
 4152.1473 | 08741.0080 | 8 | 219.935395 | 359.010603 
 4152.1472 | 08741.0094 | 8 | 219.934192 | 359.010479 
 4152.1479 | 08741.0094 | 8 | 219.934186 | 359.011284 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
 4152.1481 | 08741.0093 | 8 | 219.934270 | 359.011515 
