 4152.1265 | 08740.9835 | 9 | 219.956640 | 358.986837 
 4152.1283 | 08740.9879 | 9 | 219.952841 | 358.988879 
 4152.1262 | 08740.9850 | 9 | 219.955353 | 358.986482 
 4152.1268 | 08740.9845 | 9 | 219.955777 | 358.987176 
 4152.1244 | 08740.9827 | 9 | 219.957346 | 358.984427 
 4152.1255 | 08740.9852 | 9 | 219.955187 | 358.985676 
 4152.1282 | 08740.9843 | 9 | 219.955937 | 358.988787 
 4152.1271 | 08740.9853 | 9 | 219.955087 | 358.987516 
 4152.1274 | 08740.9831 | 9 | 219.956976 | 358.987875 
 4152.1387 | 08740.9984 | 9 | 219.943723 | 359.000773 
 4152.1403 | 08741.0002 | 9 | 219.942162 | 359.002602 
 4152.1412 | 08740.9999 | 9 | 219.942412 | 359.003639 
 4152.1412 | 08740.9996 | 9 | 219.942670 | 359.003641 
 4152.1411 | 08740.9971 | 9 | 219.944820 | 359.003542 
 4152.1408 | 08740.9998 | 9 | 219.942501 | 359.003180 
 4152.1398 | 08740.9987 | 9 | 219.943456 | 359.002037 
 4152.1381 | 08740.9974 | 9 | 219.944588 | 359.000090 
 4152.1371 | 08740.9963 | 9 | 219.945543 | 358.998946 
 4152.1353 | 08740.9975 | 9 | 219.944527 | 358.996868 
 4152.1359 | 08740.9957 | 9 | 219.946069 | 358.997570 
 4152.1339 | 08740.9969 | 9 | 219.945055 | 358.995262 
 4152.1335 | 08740.9974 | 9 | 219.944628 | 358.994798 
 4152.1334 | 08740.9952 | 9 | 219.946521 | 358.994698 
 4152.1332 | 08740.9941 | 9 | 219.947468 | 358.994475 
 4152.1328 | 08740.9932 | 9 | 219.948245 | 358.994021 
 4152.1329 | 08740.9924 | 9 | 219.948932 | 358.994141 
 4152.1327 | 08740.9917 | 9 | 219.949536 | 358.993915 
 4152.1337 | 08740.9903 | 9 | 219.950731 | 358.995075 
 4152.1327 | 08740.9886 | 9 | 219.952201 | 358.993936 
 4152.1324 | 08740.9880 | 9 | 219.952720 | 358.993594 
 4152.1318 | 08740.9878 | 9 | 219.952897 | 358.992905 
 4152.1318 | 08740.9883 | 9 | 219.952467 | 358.992902 
 4152.1325 | 08740.9875 | 9 | 219.953149 | 358.993713 
 4152.1303 | 08740.9879 | 9 | 219.952824 | 358.991179 
 4152.1284 | 08740.9778 | 9 | 219.961524 | 358.989060 
 4152.1210 | 08740.9695 | 9 | 219.968725 | 358.980602 
 4152.1199 | 08740.9690 | 9 | 219.969164 | 358.979340 
 4152.1206 | 08740.9705 | 9 | 219.967868 | 358.980135 
 4152.1203 | 08740.9689 | 9 | 219.969246 | 358.979801 
 4152.1294 | 08740.9811 | 9 | 219.958678 | 358.990189 
 4152.1319 | 08740.9832 | 9 | 219.956851 | 358.993050 
 4152.1317 | 08740.9792 | 9 | 219.960292 | 358.992846 
 4152.1318 | 08740.9803 | 9 | 219.959345 | 358.992954 
 4152.1319 | 08740.9826 | 9 | 219.957367 | 358.993054 
 4152.1317 | 08740.9824 | 9 | 219.957540 | 358.992826 
 4152.1317 | 08740.9827 | 9 | 219.957282 | 358.992824 
 4152.1319 | 08740.9835 | 9 | 219.956593 | 358.993049 
 4152.1324 | 08740.9844 | 9 | 219.955815 | 358.993618 
 4152.1334 | 08740.9851 | 9 | 219.955204 | 358.994763 
 4152.1353 | 08740.9856 | 9 | 219.954758 | 358.996946 
 4152.1376 | 08740.9863 | 9 | 219.954136 | 358.999587 
 4152.1385 | 08740.9868 | 9 | 219.953698 | 359.000619 
 4152.1394 | 08740.9873 | 9 | 219.953260 | 359.001651 
 4152.1399 | 08740.9879 | 9 | 219.952740 | 359.002222 
 4152.1406 | 08740.9886 | 9 | 219.952132 | 359.003022 
 4152.1418 | 08740.9898 | 9 | 219.951090 | 359.004395 
 4152.1421 | 08740.9903 | 9 | 219.950658 | 359.004737 
 4152.1425 | 08740.9909 | 9 | 219.950138 | 359.005193 
 4152.1427 | 08740.9916 | 9 | 219.949535 | 359.005418 
 4152.1428 | 08740.9921 | 9 | 219.949104 | 359.005530 
 4152.1376 | 08740.9924 | 9 | 219.948891 | 358.999547 
 4152.1379 | 08740.9931 | 9 | 219.948287 | 358.999888 
 4152.1422 | 08740.9954 | 9 | 219.946272 | 359.004819 
 4152.1419 | 08740.9959 | 9 | 219.945845 | 359.004470 
 4152.1435 | 08740.9984 | 9 | 219.943681 | 359.006294 
 4152.1437 | 08740.9987 | 9 | 219.943422 | 359.006523 
 4152.1425 | 08740.9969 | 9 | 219.944980 | 359.005154 
 4152.1418 | 08740.9961 | 9 | 219.945674 | 359.004354 
 4152.1420 | 08740.9965 | 9 | 219.945328 | 359.004581 
 4152.1428 | 08740.9972 | 9 | 219.944719 | 359.005497 
 4152.1493 | 08741.0034 | 9 | 219.939332 | 359.012933 
 4152.1497 | 08741.0031 | 9 | 219.939586 | 359.013395 
 4152.1499 | 08741.0027 | 9 | 219.939929 | 359.013628 
 4152.1504 | 08740.9981 | 9 | 219.943879 | 359.014233 
 4152.1501 | 08740.9959 | 9 | 219.945773 | 359.013902 
 4152.1503 | 08740.9951 | 9 | 219.946459 | 359.014138 
 4152.1507 | 08740.9947 | 9 | 219.946800 | 359.014600 
 4152.1512 | 08740.9918 | 9 | 219.949289 | 359.015194 
 4152.1510 | 08740.9895 | 9 | 219.951268 | 359.014979 
 4152.1515 | 08740.9856 | 9 | 219.954617 | 359.015580 
 4152.1516 | 08740.9821 | 9 | 219.957625 | 359.015718 
 4152.1515 | 08740.9803 | 9 | 219.959173 | 359.015614 
 4152.1516 | 08740.9794 | 9 | 219.959946 | 359.015735 
 4152.1517 | 08740.9786 | 9 | 219.960633 | 359.015855 
 4152.1517 | 08740.9779 | 9 | 219.961235 | 359.015860 
 4152.1514 | 08740.9747 | 9 | 219.963989 | 359.015536 
 4152.1512 | 08740.9733 | 9 | 219.965194 | 359.015315 
 4152.1512 | 08740.9726 | 9 | 219.965796 | 359.015319 
 4152.1508 | 08740.9690 | 9 | 219.968895 | 359.014883 
 4152.1506 | 08740.9664 | 9 | 219.971132 | 359.014670 
 4152.1493 | 08740.9605 | 9 | 219.976216 | 359.013213 
 4152.1488 | 08740.9592 | 9 | 219.977338 | 359.012646 
 4152.1488 | 08740.9584 | 9 | 219.978026 | 359.012651 
 4152.1489 | 08740.9557 | 9 | 219.980346 | 359.012784 
 4152.1484 | 08740.9546 | 9 | 219.981296 | 359.012216 
 4152.1484 | 08740.9539 | 9 | 219.981898 | 359.012221 
 4152.1497 | 08740.9504 | 9 | 219.984896 | 359.013739 
 4152.1602 | 08740.9505 | 9 | 219.984718 | 359.025816 
 4152.1614 | 08740.9513 | 9 | 219.984020 | 359.027191 
 4152.1633 | 08740.9510 | 9 | 219.984261 | 359.029378 
 4152.1561 | 08740.9685 | 9 | 219.969278 | 359.020982 
 4152.1561 | 08740.9607 | 9 | 219.975984 | 359.021033 
 4152.1604 | 08740.9488 | 9 | 219.986178 | 359.026057 
 4152.1594 | 08740.9569 | 9 | 219.979223 | 359.024854 
 4152.1498 | 08740.9520 | 9 | 219.983519 | 359.013843 
 4152.1552 | 08740.9499 | 9 | 219.985278 | 359.020068 
 4152.1608 | 08740.9605 | 9 | 219.976115 | 359.026441 
 4152.1601 | 08740.9630 | 9 | 219.973972 | 359.025619 
 4152.1604 | 08740.9608 | 9 | 219.975861 | 359.025979 
 4152.1643 | 08740.9543 | 9 | 219.981415 | 359.030507 
 4152.1603 | 08740.9549 | 9 | 219.980934 | 359.025902 
 4152.1628 | 08740.9546 | 9 | 219.981171 | 359.028780 
