 4152.1109 | 08740.9669 | 10:05:36 | 219.971048 | 358.969001 | 3
 4152.1126 | 08740.9683 | 10:05:37 | 219.969829 | 358.970948 | 1
 4152.1183 | 08740.9680 | 10:05:38 | 219.970038 | 358.977506 | 3
 4152.1221 | 08740.9662 | 10:05:39 | 219.971552 | 358.981889 | 3
 4152.1361 | 08740.9688 | 10:05:40 | 219.969195 | 358.997975 | 3
 4152.1435 | 08740.9657 | 10:05:41 | 219.971795 | 359.006507 | 3
 4152.1431 | 08740.9637 | 10:05:42 | 219.973519 | 359.006060 | 3
 4152.1449 | 08740.9641 | 10:05:43 | 219.973159 | 359.008128 | 3
 4152.1420 | 08740.9643 | 10:05:44 | 219.973012 | 359.004791 | 3
 4152.1431 | 08740.9634 | 10:05:45 | 219.973776 | 359.006062 | 3
 4152.1440 | 08740.9645 | 10:05:46 | 219.972823 | 359.007090 | 3
 4152.1441 | 08740.9699 | 10:05:47 | 219.968179 | 359.007170 | 3
 4152.1441 | 08740.9710 | 10:05:48 | 219.967234 | 359.007163 | 3
 4152.1482 | 08740.9698 | 10:05:49 | 219.968230 | 359.011887 | 3
 4152.1462 | 08740.9686 | 10:05:50 | 219.969279 | 359.009594 | 3
 4152.1451 | 08740.9673 | 10:05:52 | 219.970406 | 359.008337 | 3
 4152.1448 | 08740.9680 | 10:05:53 | 219.969807 | 359.007988 | 3
 4152.1473 | 08740.9692 | 10:05:54 | 219.968753 | 359.010856 | 3
 4152.1453 | 08740.9702 | 10:05:55 | 219.967911 | 359.008549 | 3
 4152.1483 | 08740.9689 | 10:05:56 | 219.969002 | 359.012008 | 3
 4152.1511 | 08740.9672 | 10:05:57 | 219.970440 | 359.015240 | 3
 4152.1445 | 08740.9700 | 10:05:59 | 219.968090 | 359.007630 | 3
 4152.1456 | 08740.9725 | 10:06:00 | 219.965931 | 359.008879 | 3
 4152.1492 | 08740.9746 | 10:06:01 | 219.964094 | 359.013006 | 3
 4152.1493 | 08740.9747 | 10:06:02 | 219.964007 | 359.013120 | 3
 4152.1470 | 08740.9755 | 10:06:04 | 219.963339 | 359.010469 | 3
 4152.1468 | 08740.9759 | 10:06:05 | 219.962997 | 359.010237 | 3
 4152.1470 | 08740.9766 | 10:06:08 | 219.962394 | 359.010462 | 3
 4152.1472 | 08740.9768 | 10:06:09 | 219.962220 | 359.010691 | 3
 4152.1466 | 08740.9786 | 10:06:12 | 219.960678 | 359.009989 | 3
 4152.1468 | 08740.9803 | 10:06:16 | 219.959214 | 359.010208 | 3
 4152.1468 | 08740.9810 | 10:06:17 | 219.958612 | 359.010204 | 3
 4152.1468 | 08740.9814 | 10:06:18 | 219.958268 | 359.010201 | 3
 4152.1469 | 08740.9825 | 10:06:20 | 219.957322 | 359.010309 | 3
 4152.1472 | 08740.9850 | 10:06:24 | 219.955170 | 359.010638 | 3
 4152.1473 | 08740.9856 | 10:06:25 | 219.954653 | 359.010749 | 3
 4152.1474 | 08740.9874 | 10:06:28 | 219.953105 | 359.010852 | 3
 4152.1474 | 08740.9880 | 10:06:29 | 219.952589 | 359.010848 | 3
 4152.1450 | 08740.9911 | 10:06:30 | 219.949944 | 359.008067 | 3
 4152.1442 | 08740.9924 | 10:06:31 | 219.948834 | 359.007139 | 3
 4152.1440 | 08740.9932 | 10:06:32 | 219.948148 | 359.006903 | 3
 4152.1448 | 08740.9928 | 10:06:33 | 219.948485 | 359.007826 | 3
 4152.1450 | 08740.9928 | 10:06:34 | 219.948483 | 359.008056 | 3
 4152.1448 | 08740.9935 | 10:06:35 | 219.947883 | 359.007822 | 3
 4152.1446 | 08740.9942 | 10:06:36 | 219.947283 | 359.007587 | 3
 4152.1444 | 08740.9949 | 10:06:37 | 219.946683 | 359.007352 | 3
 4152.1443 | 08740.9957 | 10:06:38 | 219.945996 | 359.007232 | 3
 4152.1436 | 08741.0006 | 10:06:42 | 219.941789 | 359.006395 | 3
 4152.1442 | 08741.0020 | 10:06:46 | 219.940580 | 359.007076 | 3
 4152.1444 | 08741.0026 | 10:06:47 | 219.940062 | 359.007302 | 3
 4152.1441 | 08741.0059 | 10:06:52 | 219.937228 | 359.006936 | 3
 4152.1438 | 08741.0082 | 10:06:55 | 219.935253 | 359.006576 | 3
 4152.1437 | 08741.0086 | 10:06:56 | 219.934910 | 359.006458 | 3
 4152.1433 | 08741.0105 | 10:06:59 | 219.933280 | 359.005986 | 3
 4152.1432 | 08741.0110 | 10:07:00 | 219.932851 | 359.005867 | 3
 4152.1444 | 08741.0096 | 10:07:02 | 219.934044 | 359.007257 | 3
 4152.1450 | 08741.0090 | 10:07:05 | 219.934555 | 359.007951 | 3
 4152.1452 | 08741.0088 | 10:07:06 | 219.934725 | 359.008182 | 3
 4152.1452 | 08741.0086 | 10:07:07 | 219.934897 | 359.008183 | 3
 4152.1452 | 08741.0084 | 10:07:08 | 219.935069 | 359.008185 | 3
 4152.1452 | 08741.0082 | 10:07:10 | 219.935241 | 359.008186 | 3
 4152.1448 | 08741.0083 | 10:07:14 | 219.935158 | 359.007725 | 3
 4152.1446 | 08741.0084 | 10:07:15 | 219.935074 | 359.007495 | 3
 4152.1442 | 08741.0088 | 10:07:16 | 219.934734 | 359.007032 | 3
 4152.1436 | 08741.0093 | 10:07:17 | 219.934309 | 359.006338 | 3
 4152.1434 | 08741.0094 | 10:07:18 | 219.934225 | 359.006108 | 3
 4152.1435 | 08741.0094 | 10:07:19 | 219.934224 | 359.006223 | 3
 4152.1434 | 08741.0094 | 10:07:20 | 219.934225 | 359.006108 | 3
 4152.1433 | 08741.0094 | 10:07:21 | 219.934226 | 359.005993 | 3
 4152.1432 | 08741.0094 | 10:07:22 | 219.934227 | 359.005878 | 3
 4152.1430 | 08741.0095 | 10:07:23 | 219.934142 | 359.005647 | 3
 4152.1430 | 08741.0094 | 10:07:24 | 219.934228 | 359.005648 | 3
 4152.1432 | 08741.0094 | 10:07:27 | 219.934227 | 359.005878 | 3
 4152.1460 | 08741.0069 | 10:07:36 | 219.936352 | 359.009115 | 3
 4152.1457 | 08741.0070 | 10:07:37 | 219.936268 | 359.008769 | 3
 4152.1459 | 08741.0071 | 10:07:38 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:39 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:40 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:41 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:42 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:43 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:44 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:45 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:46 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:47 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:48 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:49 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:50 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:51 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:52 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:53 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:54 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:55 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:56 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:57 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:58 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:07:59 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:00 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:01 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:02 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:03 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:04 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:05 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:06 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:07 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:08 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:09 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:10 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:11 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:12 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:13 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:14 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:15 | 219.936180 | 359.008998 | 3
 4152.1459 | 08741.0071 | 10:08:16 | 219.936180 | 359.008998 | 3
