 4151.9011 | 08739.0633 | 18:38:15 | 221.609622 | 358.740384 
 4151.9001 | 08739.0621 | 18:38:25 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:26 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:27 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:28 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:29 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:31 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:32 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:33 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:34 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:35 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:36 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:37 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:38 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:39 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:40 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:41 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:42 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:43 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:44 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:45 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:46 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:47 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:48 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:49 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:50 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:51 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:52 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:53 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:38:59 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:00 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:01 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:02 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:03 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:04 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:05 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:06 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:07 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:08 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:09 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:10 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:11 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:12 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:13 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:14 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:15 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:16 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:17 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:18 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:19 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:20 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:21 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:22 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:23 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:24 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:25 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:26 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:27 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:28 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:29 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:30 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:31 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:32 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:33 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:34 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:35 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:36 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:37 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:38 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:39 | 221.610663 | 358.739242 
 4151.9001 | 08739.0621 | 18:39:40 | 221.610663 | 358.739242 
 4151.9005 | 08739.0632 | 18:39:41 | 221.609713 | 358.739695 
 4151.8994 | 08739.0624 | 18:39:42 | 221.610411 | 358.738435 
 4151.8979 | 08739.0611 | 18:39:43 | 221.611543 | 358.736719 
 4151.8961 | 08739.0599 | 18:39:44 | 221.612591 | 358.734656 
 4151.8941 | 08739.0609 | 18:39:45 | 221.611750 | 358.732349 
 4151.8932 | 08739.0609 | 18:39:46 | 221.611758 | 358.731314 
 4151.8925 | 08739.0608 | 18:39:47 | 221.611850 | 358.730509 
 4151.8920 | 08739.0611 | 18:39:48 | 221.611597 | 358.729932 
 4151.8917 | 08739.0610 | 18:39:49 | 221.611686 | 358.729588 
 4151.8915 | 08739.0610 | 18:39:50 | 221.611687 | 358.729358 
 4151.8915 | 08739.0612 | 18:39:51 | 221.611515 | 358.729356 
 4151.8915 | 08739.0612 | 18:39:52 | 221.611515 | 358.729356 
 4151.8915 | 08739.0612 | 18:39:53 | 221.611515 | 358.729356 
 4151.8915 | 08739.0612 | 18:39:54 | 221.611515 | 358.729356 
 4151.8915 | 08739.0612 | 18:39:55 | 221.611515 | 358.729356 
 4151.8915 | 08739.0612 | 18:39:56 | 221.611515 | 358.729356 
 4151.8915 | 08739.0612 | 18:39:57 | 221.611515 | 358.729356 
 4151.8906 | 08739.0607 | 18:39:58 | 221.611954 | 358.728324 
 4151.8899 | 08739.0607 | 18:39:59 | 221.611960 | 358.727519 
 4151.8887 | 08739.0607 | 18:40:00 | 221.611971 | 358.726139 
