 4151.7400 | 08739.0358 | -5:17:04 | 221.634741 | 358.555267 
 4151.7400 | 08739.0358 | -5:17:14 | 221.634741 | 358.555267 
 4151.7400 | 08739.0358 | -5:17:15 | 221.634741 | 358.555267 
 4151.7400 | 08739.0358 | -5:17:16 | 221.634741 | 358.555267 
 4151.7400 | 08739.0358 | -5:17:17 | 221.634741 | 358.555267 
 4151.7401 | 08739.0326 | -5:17:18 | 221.637491 | 358.555404 
 4151.7389 | 08739.0434 | -5:17:19 | 221.628216 | 358.553950 
 4151.7387 | 08739.0461 | -5:17:20 | 221.625896 | 358.553701 
 4151.7385 | 08739.0489 | -5:17:21 | 221.623490 | 358.553452 
 4151.7388 | 08739.0517 | -5:17:22 | 221.621080 | 358.553778 
 4151.7398 | 08739.0527 | -5:17:23 | 221.620211 | 358.554921 
 4151.7407 | 08739.0547 | -5:17:24 | 221.618483 | 358.555943 
 4151.7415 | 08739.0554 | -5:17:25 | 221.617874 | 358.556858 
 4151.7449 | 08739.0563 | -5:17:26 | 221.617069 | 358.560763 
 4151.7498 | 08739.0563 | -5:17:27 | 221.617024 | 358.566399 
 4151.7566 | 08739.0562 | -5:17:28 | 221.617048 | 358.574222 
 4151.7647 | 08739.0563 | -5:17:29 | 221.616888 | 358.583538 
 4151.7709 | 08739.0563 | -5:17:30 | 221.616831 | 358.590669 
 4151.7766 | 08739.0565 | -5:17:31 | 221.616607 | 358.597225 
 4151.7832 | 08739.0567 | -5:17:32 | 221.616375 | 358.604815 
 4151.7889 | 08739.0568 | -5:17:33 | 221.616237 | 358.611371 
 4151.7939 | 08739.0569 | -5:17:34 | 221.616105 | 358.617121 
 4151.7988 | 08739.0568 | -5:17:35 | 221.616146 | 358.622758 
 4151.8016 | 08739.0570 | -5:17:36 | 221.615949 | 358.625977 
 4151.8034 | 08739.0569 | -5:17:37 | 221.616018 | 358.628049 
 4151.8072 | 08739.0569 | -5:17:38 | 221.615983 | 358.632419 
 4151.8104 | 08739.0569 | -5:17:39 | 221.615954 | 358.636100 
 4151.8144 | 08739.0570 | -5:17:40 | 221.615832 | 358.640701 
 4151.8187 | 08739.0568 | -5:17:41 | 221.615964 | 358.645648 
 4151.8229 | 08739.0570 | -5:17:42 | 221.615754 | 358.650478 
 4151.8277 | 08739.0572 | -5:17:43 | 221.615538 | 358.655998 
 4151.8328 | 08739.0574 | -5:17:44 | 221.615319 | 358.661862 
 4151.8382 | 08739.0573 | -5:17:45 | 221.615356 | 358.668075 
