 4152.2088 | 08738.8127 | 17:44:08 | 221.822262 | 359.096035 | 3
 4152.2087 | 08738.8128 | 17:44:09 | 221.822177 | 359.095919 | 3
 4152.2080 | 08738.8142 | 17:44:10 | 221.820979 | 359.095104 | 3
 4152.2079 | 08738.8144 | 17:44:11 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:12 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:13 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:14 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:15 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:16 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:18 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:19 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:20 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:21 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:22 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:23 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:24 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:25 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:26 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:27 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:28 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:29 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:30 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:31 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:32 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:33 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:34 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:35 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:36 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:37 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:38 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:41 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:42 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:43 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:44 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:45 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:46 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:47 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:48 | 221.820808 | 359.094988 | 3
 4152.2079 | 08738.8144 | 17:44:49 | 221.820808 | 359.094988 | 3
 4152.1929 | 08738.8113 | 17:44:50 | 221.823612 | 359.077755 | 3
 4152.1925 | 08738.8113 | 17:44:51 | 221.823615 | 359.077295 | 3
 4152.1923 | 08738.8115 | 17:44:52 | 221.823445 | 359.077064 | 3
 4152.1919 | 08738.8115 | 17:44:53 | 221.823449 | 359.076604 | 3
 4152.1916 | 08738.8116 | 17:44:54 | 221.823366 | 359.076258 | 3
 4152.1913 | 08738.8117 | 17:44:55 | 221.823282 | 359.075912 | 3
 4152.1910 | 08738.8118 | 17:44:56 | 221.823199 | 359.075566 | 3
 4152.1907 | 08738.8118 | 17:44:57 | 221.823202 | 359.075221 | 3
 4152.1902 | 08738.8117 | 17:44:58 | 221.823293 | 359.074647 | 3
 4152.1898 | 08738.8118 | 17:44:59 | 221.823210 | 359.074186 | 3
 4152.1895 | 08738.8118 | 17:45:00 | 221.823213 | 359.073841 | 3
 4152.1889 | 08738.8119 | 17:45:01 | 221.823133 | 359.073150 | 3
 4152.1884 | 08738.8118 | 17:45:02 | 221.823223 | 359.072576 | 3
 4152.1880 | 08738.8117 | 17:45:03 | 221.823313 | 359.072116 | 3
 4152.1876 | 08738.8116 | 17:45:04 | 221.823402 | 359.071657 | 3
 4152.1874 | 08738.8114 | 17:45:05 | 221.823576 | 359.071428 | 3
 4152.1874 | 08738.8111 | 17:45:06 | 221.823834 | 359.071430 | 3
 4152.1876 | 08738.8106 | 17:45:07 | 221.824262 | 359.071664 | 3
 4152.1873 | 08738.8106 | 17:45:08 | 221.824265 | 359.071319 | 3
 4152.1872 | 08738.8107 | 17:45:09 | 221.824180 | 359.071203 | 3
 4152.1872 | 08738.8107 | 17:45:10 | 221.824180 | 359.071203 | 3
 4152.1877 | 08738.8101 | 17:45:11 | 221.824691 | 359.071782 | 3
 4152.1886 | 08738.8089 | 17:45:13 | 221.825715 | 359.072826 | 3
 4152.1898 | 08738.8078 | 17:45:14 | 221.826649 | 359.074213 | 3
 4152.1941 | 08738.8074 | 17:45:15 | 221.826954 | 359.079162 | 3
 4152.1994 | 08738.8035 | 17:45:16 | 221.830258 | 359.085285 | 3
 4152.2007 | 08738.8027 | 17:45:17 | 221.830934 | 359.086786 | 3
 4152.2012 | 08738.8019 | 17:45:18 | 221.831617 | 359.087367 | 3
 4152.2015 | 08738.8029 | 17:45:19 | 221.830754 | 359.087705 | 3
 4152.2018 | 08738.8042 | 17:45:20 | 221.829634 | 359.088041 | 3
 4152.2023 | 08738.8037 | 17:45:21 | 221.830059 | 359.088620 | 3
 4152.2029 | 08738.8035 | 17:45:22 | 221.830226 | 359.089311 | 3
 4152.2043 | 08738.8058 | 17:45:23 | 221.828235 | 359.090906 | 3
 4152.2047 | 08738.8056 | 17:45:24 | 221.828404 | 359.091367 | 3
 4152.2050 | 08738.8055 | 17:45:25 | 221.828487 | 359.091713 | 3
 4152.2054 | 08738.8053 | 17:45:26 | 221.828655 | 359.092175 | 3
 4152.2059 | 08738.8051 | 17:45:27 | 221.828822 | 359.092751 | 3
 4152.2062 | 08738.8060 | 17:45:28 | 221.828046 | 359.093090 | 3
 4152.2062 | 08738.8064 | 17:45:29 | 221.827702 | 359.093087 | 3
 4152.2063 | 08738.8068 | 17:45:30 | 221.827357 | 359.093200 | 3
 4152.2067 | 08738.8070 | 17:45:32 | 221.827182 | 359.093658 | 3
 4152.2070 | 08738.8070 | 17:45:33 | 221.827179 | 359.094003 | 3
 4152.2075 | 08738.8068 | 17:45:34 | 221.827346 | 359.094580 | 3
 4152.2073 | 08738.8074 | 17:45:35 | 221.826832 | 359.094346 | 3
 4152.2072 | 08738.8081 | 17:45:37 | 221.826231 | 359.094226 | 3
 4152.2075 | 08738.8081 | 17:45:38 | 221.826228 | 359.094571 | 3
 4152.2078 | 08738.8080 | 17:45:39 | 221.826312 | 359.094917 | 3
 4152.2078 | 08738.8080 | 17:45:40 | 221.826312 | 359.094917 | 3
 4152.2078 | 08738.8080 | 17:45:41 | 221.826312 | 359.094917 | 3
 4152.2078 | 08738.8080 | 17:45:42 | 221.826312 | 359.094917 | 3
 4152.2078 | 08738.8080 | 17:45:43 | 221.826312 | 359.094917 | 3
 4152.2078 | 08738.8080 | 17:45:44 | 221.826312 | 359.094917 | 3
 4152.2078 | 08738.8080 | 17:45:45 | 221.826312 | 359.094917 | 3
 4152.2078 | 08738.8080 | 17:45:46 | 221.826312 | 359.094917 | 3
 4152.2078 | 08738.8080 | 17:45:47 | 221.826312 | 359.094917 | 3
 4152.2108 | 08738.8083 | 17:45:48 | 221.826026 | 359.098365 | 3
 4152.2141 | 08738.8089 | 17:45:49 | 221.825480 | 359.102157 | 3
 4152.2199 | 08738.8164 | 17:45:50 | 221.818979 | 359.108777 | 3
 4152.2209 | 08738.8172 | 17:45:51 | 221.818282 | 359.109922 | 3
 4152.2230 | 08738.8168 | 17:45:52 | 221.818606 | 359.112340 | 3
 4152.2313 | 08738.8095 | 17:45:53 | 221.824806 | 359.121937 | 3
 4152.2331 | 08738.8092 | 17:45:54 | 221.825047 | 359.124010 | 3
