 4151.9678 | 08739.0890 | -3:53:10 | 221.586915 | 358.816931 
 4151.9439 | 08739.0627 | -3:53:21 | 221.609747 | 358.789619 
 4151.9474 | 08739.0666 | -3:53:22 | 221.606361 | 358.793618 
 4151.9456 | 08739.0641 | -3:53:23 | 221.608527 | 358.791565 
 4151.9452 | 08739.0629 | -3:53:24 | 221.609563 | 358.791113 
 4151.9466 | 08739.0644 | -3:53:25 | 221.608260 | 358.792713 
 4151.9468 | 08739.0643 | -3:53:26 | 221.608344 | 358.792944 
 4151.9467 | 08739.0664 | -3:53:27 | 221.606540 | 358.792815 
 4151.9403 | 08739.0581 | -3:53:28 | 221.613735 | 358.785510 
 4151.9391 | 08739.0570 | -3:53:29 | 221.614691 | 358.784137 
 4151.9391 | 08739.0545 | -3:53:30 | 221.616841 | 358.784154 
 4151.9428 | 08739.0464 | -3:53:32 | 221.623772 | 358.788465 
 4151.9439 | 08739.0424 | -3:53:33 | 221.627201 | 358.789758 
 4151.9523 | 08739.0525 | -3:53:34 | 221.618440 | 358.799351 
 4151.9504 | 08739.0434 | -3:53:35 | 221.626281 | 358.797228 
 4151.9560 | 08739.0458 | -3:53:36 | 221.624167 | 358.803653 
 4151.9621 | 08739.0469 | -3:53:37 | 221.623165 | 358.810662 
 4151.9647 | 08739.0480 | -3:53:38 | 221.622196 | 358.813645 
 4151.9687 | 08739.0472 | -3:53:39 | 221.622847 | 358.818251 
 4151.9707 | 08739.0429 | -3:53:40 | 221.626526 | 358.820581 
 4151.9751 | 08739.0454 | -3:53:41 | 221.624336 | 358.825625 
 4151.9761 | 08739.0405 | -3:53:42 | 221.628540 | 358.826809 
 4151.9763 | 08739.0369 | -3:53:43 | 221.631633 | 358.827064 
 4151.9843 | 08739.0416 | -3:53:44 | 221.627519 | 358.836234 
 4151.9864 | 08739.0399 | -3:53:45 | 221.628961 | 358.838661 
 4151.9929 | 08739.0439 | -3:53:46 | 221.625463 | 358.846110 
 4151.9913 | 08739.0421 | -3:53:47 | 221.627025 | 358.844282 
 4152.0004 | 08739.0510 | -3:53:48 | 221.619290 | 358.854688 
 4151.9969 | 08739.0470 | -3:53:49 | 221.622761 | 358.850690 
 4151.9949 | 08739.0452 | -3:53:50 | 221.624327 | 358.848402 
 4151.9983 | 08739.0496 | -3:53:51 | 221.620513 | 358.852282 
 4151.9946 | 08739.0448 | -3:53:52 | 221.624673 | 358.848059 
 4152.0007 | 08739.0504 | -3:53:53 | 221.619803 | 358.855038 
 4152.0002 | 08739.0514 | -3:53:54 | 221.618948 | 358.854456 
 4151.9968 | 08739.0441 | -3:53:55 | 221.625255 | 358.850595 
 4151.9970 | 08739.0461 | -3:53:56 | 221.623534 | 358.850811 
 4151.9949 | 08739.0425 | -3:53:57 | 221.626648 | 358.848420 
 4151.9909 | 08739.0406 | -3:53:58 | 221.628318 | 358.843832 
 4151.9920 | 08739.0417 | -3:53:59 | 221.627363 | 358.845090 
 4152.0157 | 08739.0510 | -3:54:00 | 221.619150 | 358.872287 
 4152.0151 | 08739.0502 | -3:54:01 | 221.619843 | 358.871603 
 4152.0145 | 08739.0518 | -3:54:02 | 221.618473 | 358.870901 
 4152.0144 | 08739.0523 | -3:54:03 | 221.618044 | 358.870783 
 4152.0144 | 08739.0525 | -3:54:04 | 221.617872 | 358.870782 
 4152.0146 | 08739.0523 | -3:54:05 | 221.618042 | 358.871013 
 4152.0148 | 08739.0528 | -3:54:06 | 221.617610 | 358.871240 
