 4151.7705 | 08739.0513 | 18:57:03 | 221.621134 | 358.590244 
 4151.7774 | 08739.0510 | 18:57:14 | 221.621329 | 358.598182 
 4151.7808 | 08739.0519 | 18:57:15 | 221.620524 | 358.602087 
 4151.7846 | 08739.0525 | 18:57:16 | 221.619973 | 358.606454 
 4151.7965 | 08739.0531 | 18:57:19 | 221.619349 | 358.620138 
 4151.8000 | 08739.0532 | 18:57:20 | 221.619231 | 358.624163 
 4151.8029 | 08739.0533 | 18:57:21 | 221.619118 | 358.627498 
 4151.8051 | 08739.0533 | 18:57:22 | 221.619098 | 358.630029 
 4151.8073 | 08739.0533 | 18:57:23 | 221.619078 | 358.632559 
 4151.8101 | 08739.0533 | 18:57:24 | 221.619052 | 358.635780 
 4151.8137 | 08739.0533 | 18:57:25 | 221.619019 | 358.639921 
 4151.8176 | 08739.0534 | 18:57:26 | 221.618898 | 358.644406 
 4151.8218 | 08739.0536 | 18:57:27 | 221.618687 | 358.649236 
 4151.8260 | 08739.0539 | 18:57:28 | 221.618391 | 358.654065 
 4151.8304 | 08739.0543 | 18:57:29 | 221.618007 | 358.659123 
 4151.8346 | 08739.0549 | 18:57:30 | 221.617453 | 358.663950 
 4151.8411 | 08739.0546 | 18:57:31 | 221.617651 | 358.671429 
 4151.8462 | 08739.0548 | 18:57:32 | 221.617432 | 358.677294 
 4151.8513 | 08739.0549 | 18:57:33 | 221.617300 | 358.683159 
 4151.8565 | 08739.0550 | 18:57:34 | 221.617166 | 358.689140 
 4151.8616 | 08739.0549 | 18:57:35 | 221.617206 | 358.695007 
 4151.8667 | 08739.0548 | 18:57:36 | 221.617245 | 358.700874 
 4151.8705 | 08739.0548 | 18:57:37 | 221.617210 | 358.705245 
 4151.8746 | 08739.0544 | 18:57:38 | 221.617517 | 358.709963 
 4151.8762 | 08739.0553 | 18:57:39 | 221.616728 | 358.711798 
 4151.8785 | 08739.0552 | 18:57:40 | 221.616793 | 358.714444 
 4151.8807 | 08739.0552 | 18:57:41 | 221.616773 | 358.716975 
 4151.8831 | 08739.0549 | 18:57:42 | 221.617009 | 358.719737 
 4151.8855 | 08739.0550 | 18:57:43 | 221.616901 | 358.722497 
 4151.8876 | 08739.0555 | 18:57:44 | 221.616452 | 358.724909 
 4151.8900 | 08739.0559 | 18:57:45 | 221.616086 | 358.727667 
 4151.8970 | 08739.0547 | 18:57:46 | 221.617054 | 358.735727 
 4151.9010 | 08739.0548 | 18:57:47 | 221.616931 | 358.740327 
 4151.9055 | 08739.0549 | 18:57:48 | 221.616804 | 358.745503 
 4151.9096 | 08739.0554 | 18:57:49 | 221.616337 | 358.750215 
 4151.9139 | 08739.0558 | 18:57:50 | 221.615954 | 358.755159 
 4151.9190 | 08739.0560 | 18:57:51 | 221.615735 | 358.761024 
 4151.9245 | 08739.0562 | 18:57:52 | 221.615513 | 358.767349 
 4151.9306 | 08739.0564 | 18:57:53 | 221.615285 | 358.774364 
 4151.9367 | 08739.0566 | 18:57:54 | 221.615057 | 358.781379 
 4151.9428 | 08739.0569 | 18:57:55 | 221.614744 | 358.788394 
 4151.9491 | 08739.0571 | 18:57:56 | 221.614514 | 358.795639 
 4151.9553 | 08739.0574 | 18:57:57 | 221.614199 | 358.802768 
 4151.9610 | 08739.0578 | 18:57:58 | 221.613803 | 358.809322 
 4151.9667 | 08739.0582 | 18:57:59 | 221.613407 | 358.815876 
 4151.9726 | 08739.0583 | 18:58:00 | 221.613267 | 358.822661 
 4151.9782 | 08739.0583 | 18:58:01 | 221.613216 | 358.829103 
 4151.9838 | 08739.0583 | 18:58:02 | 221.613165 | 358.835544 
 4151.9891 | 08739.0583 | 18:58:03 | 221.613117 | 358.841641 
 4151.9942 | 08739.0582 | 18:58:04 | 221.613156 | 358.847508 
 4151.9989 | 08739.0581 | 18:58:05 | 221.613199 | 358.852914 
 4152.0028 | 08739.0581 | 18:58:06 | 221.613163 | 358.857400 
 4152.0063 | 08739.0582 | 18:58:07 | 221.613045 | 358.861426 
 4152.0092 | 08739.0582 | 18:58:08 | 221.613019 | 358.864761 
 4152.0117 | 08739.0583 | 18:58:09 | 221.612910 | 358.867636 
 4152.0133 | 08739.0584 | 18:58:10 | 221.612809 | 358.869476 
 4152.0143 | 08739.0584 | 18:58:11 | 221.612800 | 358.870626 
 4152.0151 | 08739.0584 | 18:58:12 | 221.612793 | 358.871546 
 4152.0155 | 08739.0583 | 18:58:13 | 221.612875 | 358.872007 
 4152.0159 | 08739.0581 | 18:58:14 | 221.613043 | 358.872469 
 4152.0164 | 08739.0579 | 18:58:15 | 221.613211 | 358.873045 
 4152.0159 | 08739.0581 | 18:58:16 | 221.613043 | 358.872469 
 4152.0156 | 08739.0582 | 18:58:17 | 221.612960 | 358.872123 
 4152.0151 | 08739.0584 | 18:58:18 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:19 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:20 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:21 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:22 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:23 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:24 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:25 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:26 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:27 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:28 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:29 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:30 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:31 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:32 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:33 | 221.612793 | 358.871546 
 4152.0151 | 08739.0584 | 18:58:34 | 221.612793 | 358.871546 
 4152.0107 | 08739.0608 | 18:58:35 | 221.610770 | 358.866469 
 4152.0113 | 08739.0613 | 18:58:36 | 221.610334 | 358.867156 
 4152.0118 | 08739.0619 | 18:58:37 | 221.609814 | 358.867727 
 4152.0126 | 08739.0629 | 18:58:38 | 221.608947 | 358.868640 
 4152.0133 | 08739.0641 | 18:58:39 | 221.607908 | 358.869437 
 4152.0142 | 08739.0650 | 18:58:40 | 221.607126 | 358.870466 
 4152.0154 | 08739.0660 | 18:58:41 | 221.606256 | 358.871840 
 4152.0236 | 08739.0640 | 18:58:42 | 221.607900 | 358.881285 
 4152.0389 | 08739.0612 | 18:58:43 | 221.610168 | 358.898903 
 4152.0440 | 08739.0612 | 18:58:44 | 221.610121 | 358.904770 
 4152.0489 | 08739.0613 | 18:58:45 | 221.609990 | 358.910405 
 4152.0540 | 08739.0615 | 18:58:46 | 221.609772 | 358.916270 
 4152.0666 | 08739.0606 | 18:58:47 | 221.610430 | 358.930769 
 4152.0739 | 08739.0612 | 18:58:48 | 221.609848 | 358.939162 
 4152.0802 | 08739.0619 | 18:58:49 | 221.609188 | 358.946404 
 4152.0859 | 08739.0622 | 18:58:50 | 221.608878 | 358.952958 
 4152.0915 | 08739.0623 | 18:58:51 | 221.608741 | 358.959399 
 4152.0970 | 08739.0624 | 18:58:52 | 221.608605 | 358.965725 
 4152.1026 | 08739.0623 | 18:58:53 | 221.608640 | 358.972167 
 4152.1103 | 08739.0617 | 18:58:54 | 221.609085 | 358.981028 
 4152.1171 | 08739.0616 | 18:58:55 | 221.609109 | 358.988850 
 4152.1236 | 08739.0618 | 18:58:56 | 221.608878 | 358.996326 
 4152.1303 | 08739.0620 | 18:58:57 | 221.608644 | 359.004031 
 4152.1351 | 08739.0627 | 18:58:58 | 221.607999 | 359.009547 
 4152.1410 | 08739.0630 | 18:58:59 | 221.607687 | 359.016332 
 4152.1461 | 08739.0631 | 18:59:00 | 221.607554 | 359.022197 
 4152.1505 | 08739.0633 | 18:59:01 | 221.607342 | 359.027257 
 4152.1540 | 08739.0642 | 18:59:02 | 221.606536 | 359.031277 
 4152.1569 | 08739.0651 | 18:59:03 | 221.605736 | 359.034606 
