 4151.9456 | 08739.0645 | -5:04:56 | 221.608183 | 358.791562 
 4151.9490 | 08739.0630 | -5:05:07 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:08 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:09 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:10 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:11 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:12 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:13 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:14 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:15 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:16 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:17 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:18 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:19 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:20 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:21 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:22 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:23 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:24 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:25 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:26 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:27 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:28 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:29 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:30 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:31 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:32 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:33 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:34 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:35 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:36 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:37 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:38 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:39 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:40 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:41 | 221.609442 | 358.795483 
 4151.9490 | 08739.0630 | -5:05:42 | 221.609442 | 358.795483 
 4151.9454 | 08739.0662 | -5:05:43 | 221.606724 | 358.791321 
 4151.9451 | 08739.0653 | -5:05:44 | 221.607500 | 358.790982 
 4151.9454 | 08739.0639 | -5:05:45 | 221.608701 | 358.791336 
 4151.9462 | 08739.0623 | -5:05:46 | 221.610070 | 358.792268 
 4151.9469 | 08739.0605 | -5:05:47 | 221.611611 | 358.793085 
 4151.9475 | 08739.0589 | -5:05:48 | 221.612981 | 358.793786 
 4151.9481 | 08739.0574 | -5:05:49 | 221.614265 | 358.794486 
 4151.9522 | 08739.0584 | -5:05:50 | 221.613368 | 358.799196 
 4151.9550 | 08739.0605 | -5:05:51 | 221.611537 | 358.802402 
 4151.9574 | 08739.0609 | -5:05:52 | 221.611171 | 358.805160 
 4151.9599 | 08739.0613 | -5:05:53 | 221.610804 | 358.808033 
 4151.9627 | 08739.0616 | -5:05:54 | 221.610521 | 358.811251 
 4151.9658 | 08739.0617 | -5:05:55 | 221.610406 | 358.814817 
 4151.9695 | 08739.0609 | -5:05:56 | 221.611060 | 358.819078 
 4151.9734 | 08739.0612 | -5:05:57 | 221.610767 | 358.823562 
 4151.9776 | 08739.0611 | -5:05:58 | 221.610814 | 358.828394 
 4151.9819 | 08739.0617 | -5:05:59 | 221.610259 | 358.833336 
 4151.9862 | 08739.0616 | -5:06:00 | 221.610306 | 358.838282 
 4151.9904 | 08739.0619 | -5:06:01 | 221.610009 | 358.843111 
 4151.9947 | 08739.0621 | -5:06:02 | 221.609798 | 358.848056 
 4151.9989 | 08739.0622 | -5:06:03 | 221.609674 | 358.852886 
 4152.0033 | 08739.0623 | -5:06:04 | 221.609548 | 358.857947 
