 4151.9559 | 08739.0764 | -5:04:04 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:14 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:15 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:16 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:17 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:18 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:19 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:20 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:21 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:22 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:23 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:24 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:25 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:26 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:27 | 221.597858 | 358.803329 
 4151.9559 | 08739.0764 | -5:04:28 | 221.597858 | 358.803329 
 4151.9546 | 08739.0730 | -5:04:29 | 221.600793 | 358.801857 
 4151.9542 | 08739.0717 | -5:04:30 | 221.601914 | 358.801405 
 4151.9542 | 08739.0700 | -5:04:31 | 221.603376 | 358.801417 
 4151.9552 | 08739.0683 | -5:04:32 | 221.604828 | 358.802579 
 4151.9571 | 08739.0661 | -5:04:33 | 221.606703 | 358.804779 
 4151.9593 | 08739.0642 | -5:04:34 | 221.608316 | 358.807323 
 4151.9638 | 08739.0650 | -5:04:35 | 221.607587 | 358.812493 
 4151.9678 | 08739.0648 | -5:04:36 | 221.607723 | 358.817096 
 4151.9719 | 08739.0647 | -5:04:37 | 221.607771 | 358.821813 
 4151.9762 | 08739.0646 | -5:04:38 | 221.607818 | 358.826759 
 4151.9805 | 08739.0645 | -5:04:39 | 221.607864 | 358.831706 
 4151.9846 | 08739.0644 | -5:04:40 | 221.607913 | 358.836423 
 4151.9887 | 08739.0644 | -5:04:41 | 221.607875 | 358.841139 
 4151.9927 | 08739.0642 | -5:04:42 | 221.608011 | 358.845741 
 4151.9965 | 08739.0640 | -5:04:43 | 221.608148 | 358.850114 
 4152.0001 | 08739.0639 | -5:04:44 | 221.608201 | 358.854255 
 4152.0034 | 08739.0638 | -5:04:45 | 221.608257 | 358.858052 
 4152.0063 | 08739.0637 | -5:04:46 | 221.608316 | 358.861388 
 4152.0088 | 08739.0634 | -5:04:47 | 221.608551 | 358.864266 
 4152.0108 | 08739.0633 | -5:04:48 | 221.608619 | 358.866567 
 4152.0122 | 08739.0632 | -5:04:49 | 221.608692 | 358.868178 
 4152.0132 | 08739.0630 | -5:04:50 | 221.608855 | 358.869330 
 4152.0138 | 08739.0628 | -5:04:51 | 221.609022 | 358.870021 
 4152.0142 | 08739.0625 | -5:04:52 | 221.609276 | 358.870483 
 4152.0145 | 08739.0625 | -5:04:53 | 221.609273 | 358.870828 
 4152.0146 | 08739.0626 | -5:04:54 | 221.609186 | 358.870943 
 4152.0146 | 08739.0622 | -5:04:55 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:04:56 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:04:57 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:04:58 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:04:59 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:05:00 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:05:01 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:05:02 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:05:03 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:05:04 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:05:05 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:05:06 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:05:07 | 221.609530 | 358.870945 
 4152.0146 | 08739.0622 | -5:05:08 | 221.609530 | 358.870945 
