 4151.2733 | 08737.9182 | 18:04:56 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:06 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:07 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:08 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:09 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:10 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:11 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:12 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:13 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:14 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:15 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:16 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:17 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:18 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:19 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:20 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:21 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:22 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:23 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:24 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:25 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:26 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:27 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:28 | 222.600097 | 358.026191 
 4151.2733 | 08737.9182 | 18:05:29 | 222.600097 | 358.026191 
 4151.2747 | 08737.9176 | 18:05:30 | 222.600600 | 358.027806 
 4151.2748 | 08737.9182 | 18:05:31 | 222.600083 | 358.027917 
 4151.2747 | 08737.9190 | 18:05:32 | 222.599396 | 358.027796 
 4151.2748 | 08737.9197 | 18:05:33 | 222.598793 | 358.027906 
 4151.2748 | 08737.9205 | 18:05:34 | 222.598105 | 358.027900 
 4151.2751 | 08737.9198 | 18:05:35 | 222.598704 | 358.028250 
 4151.2757 | 08737.9192 | 18:05:36 | 222.599214 | 358.028945 
 4151.2760 | 08737.9186 | 18:05:37 | 222.599727 | 358.029294 
 4151.2829 | 08737.9202 | 18:05:38 | 222.598287 | 358.037220 
 4151.2850 | 08737.9203 | 18:05:39 | 222.598181 | 358.039634 
 4151.2877 | 08737.9204 | 18:05:40 | 222.598070 | 358.042739 
 4151.2896 | 08737.9192 | 18:05:41 | 222.599084 | 358.044933 
 4151.2915 | 08737.9182 | 18:05:42 | 222.599926 | 358.047126 
 4151.2936 | 08737.9174 | 18:05:43 | 222.600594 | 358.049547 
 4151.2958 | 08737.9177 | 18:05:44 | 222.600315 | 358.052075 
 4151.2921 | 08737.9137 | 18:05:45 | 222.603790 | 358.047848 
 4151.2925 | 08737.9113 | 18:05:46 | 222.605850 | 358.048324 
 4151.2945 | 08737.9093 | 18:05:47 | 222.607551 | 358.050639 
 4151.2968 | 08737.9074 | 18:05:48 | 222.609163 | 358.053298 
 4151.2994 | 08737.9055 | 18:05:49 | 222.610773 | 358.056302 
 4151.3052 | 08737.9074 | 18:05:50 | 222.609084 | 358.062960 
 4151.3096 | 08737.9073 | 18:05:51 | 222.609129 | 358.068022 
 4151.3141 | 08737.9078 | 18:05:52 | 222.608657 | 358.073194 
 4151.3187 | 08737.9077 | 18:05:53 | 222.608700 | 358.078486 
 4151.3232 | 08737.9075 | 18:05:54 | 222.608829 | 358.083664 
 4151.3273 | 08737.9070 | 18:05:55 | 222.609221 | 358.088383 
