 4147.8032 | 08804.0380 | -5:20:16 | 200.150652 | 353.908228 
 4147.8032 | 08804.0380 | -5:20:28 | 200.150652 | 353.908228 
 4147.8032 | 08804.0380 | -5:20:29 | 200.150652 | 353.908228 
 4147.8032 | 08804.0380 | -5:20:30 | 200.150652 | 353.908228 
 4147.8040 | 08804.0372 | -5:20:31 | 200.151338 | 353.909151 
 4147.8034 | 08804.0371 | -5:20:32 | 200.151426 | 353.908461 
 4147.8028 | 08804.0373 | -5:20:33 | 200.151256 | 353.907770 
 4147.8020 | 08804.0374 | -5:20:34 | 200.151173 | 353.906850 
 4147.8013 | 08804.0375 | -5:20:35 | 200.151090 | 353.906044 
 4147.8009 | 08804.0375 | -5:20:36 | 200.151091 | 353.905584 
 4147.8006 | 08804.0374 | -5:20:37 | 200.151178 | 353.905239 
 4147.8007 | 08804.0374 | -5:20:38 | 200.151178 | 353.905354 
 4147.8006 | 08804.0374 | -5:20:39 | 200.151178 | 353.905239 
 4147.8005 | 08804.0374 | -5:20:40 | 200.151179 | 353.905124 
 4147.8005 | 08804.0374 | -5:20:41 | 200.151179 | 353.905124 
 4147.8007 | 08804.0368 | -5:20:42 | 200.151694 | 353.905356 
 4147.8014 | 08804.0357 | -5:20:43 | 200.152639 | 353.906164 
 4147.8025 | 08804.0344 | -5:20:44 | 200.153754 | 353.907433 
 4147.8035 | 08804.0328 | -5:20:45 | 200.155127 | 353.908587 
 4147.8030 | 08804.0292 | -5:20:46 | 200.158228 | 353.908022 
 4147.8022 | 08804.0239 | -5:20:47 | 200.162792 | 353.907116 
 4147.7996 | 08804.0181 | -5:20:48 | 200.167794 | 353.904140 
 4147.8000 | 08804.0146 | -5:20:49 | 200.170805 | 353.904610 
 4147.8002 | 08804.0110 | -5:20:50 | 200.173903 | 353.904849 
 4147.8004 | 08804.0074 | -5:20:51 | 200.177001 | 353.905089 
 4147.8034 | 08804.0093 | -5:20:52 | 200.175355 | 353.908535 
 4147.8068 | 08804.0095 | -5:20:53 | 200.175170 | 353.912445 
 4147.8085 | 08804.0094 | -5:20:54 | 200.175250 | 353.914401 
 4147.8113 | 08804.0101 | -5:20:55 | 200.174638 | 353.917619 
 4147.8134 | 08804.0116 | -5:20:56 | 200.173339 | 353.920031 
 4147.8160 | 08804.0130 | -5:20:57 | 200.172125 | 353.923018 
 4147.8136 | 08804.0240 | -5:20:58 | 200.162666 | 353.920228 
 4147.8138 | 08804.0313 | -5:20:59 | 200.156382 | 353.920438 
 4147.8141 | 08804.0377 | -5:21:00 | 200.150872 | 353.920766 
 4147.8142 | 08804.0441 | -5:21:01 | 200.145363 | 353.920864 
 4147.8143 | 08804.0502 | -5:21:02 | 200.140112 | 353.920963 
 4147.8143 | 08804.0558 | -5:21:03 | 200.135292 | 353.920948 
 4147.8143 | 08804.0610 | -5:21:04 | 200.130816 | 353.920935 
 4147.8143 | 08804.0654 | -5:21:05 | 200.127029 | 353.920923 
 4147.8143 | 08804.0687 | -5:21:06 | 200.124189 | 353.920914 
 4147.8143 | 08804.0711 | -5:21:07 | 200.122123 | 353.920908 
 4147.8143 | 08804.0731 | -5:21:08 | 200.120402 | 353.920902 
 4147.8152 | 08804.0752 | -5:21:09 | 200.118591 | 353.921932 
 4147.8158 | 08804.0772 | -5:21:10 | 200.116867 | 353.922617 
 4147.8188 | 08804.0788 | -5:21:11 | 200.115479 | 353.926063 
 4147.8219 | 08804.0796 | -5:21:12 | 200.114780 | 353.929627 
 4147.8259 | 08804.0802 | -5:21:13 | 200.114249 | 353.934226 
 4147.8305 | 08804.0809 | -5:21:14 | 200.113630 | 353.939515 
